TXID,fee,output,removed,size,time
a2b679dfa168408c90bb3ff48ea3c8d4b67808d39dfd08289bcbe09eceb9ab1c,93269.0,87327500,1510267249.64,318,1510266631
14396e15298ce8a058ff0b33375b48b98ee78ad132039249e6aab114a1db9d91,346656.0,94302090,1510264653.31,1179,1510263501
7331da34b78ca59274db3ffa8c78bc38b225903ca6ef085a7da88fdf11f629bc,66080.0,14252434,1510264653.31,224,1510263372
d0a8ffc9ae916ff84e798288460e5681fcdc504957b749fd410f48d51e6eb04d,40176.0,14540470,1510269627.33,208,1510261613
ba7f5fd5d2e85768bfb395c4c5aabcdfbb470b4f30bb4ffea9c261fd80c36675,167500.0,2372595,1510264653.31,669,1510263025
6a2b8f75cee312d9b572d587a3c4203227f6b05765b34c49044646f8b3ce9cd7,108742.0,2768101,1510264653.31,374,1510263903
8eb624ed7e0d09542c5003608b0c9f37196ea68c5cdd07e463df9aa736462be2,74027.0,451407379,1510267249.64,255,1510267086
f0d26fffe98f93e01b1bdd9e84873596982eb144527c3a86572369990ff2c78d,135600.0,248122505,1510264642.6,226,1510263999
16ebf1d527244bff58bedd79d01c767dd763cda353430f03b701771f6ed5605d,107712.0,836945,1510265399.55,336,1510264948
00e6a005820f470ca47e4c78fa6deb8d118087e234a892c800187f160ca77179,48052.0,337666464,1510267249.64,168,1510266944
b2cb6361b6cdfb3b445eaa792e09b56a6360be2abde9aecab6e7cb15c7f16738,100000.0,0,1510266490.02,254,1510266441
a278691cfc9242128cef0c53717fd5445a291c41279e7355463b62dde2474a15,72909.0,260274,1510265399.55,225,1510264701
f3311c24470a4e8568ae1284468cc1dcb291c2667270908efca60f201863455f,63787.0,453898180,1510262776.97,225,1510261802
794e4dda90906bacba5a7862026ef22b7c0280e53dc3cb7b660468c068a6273b,72240.0,251505,1510267249.64,257,1510266567
b17bc3ee33eb836fe05f52ba8a21f250cccce24caf909078a9d7d0c5395cb6f2,20820.0,1382926,1510279327.3,372,1510262692
3360fc6b8b3a8ebd57019959186bef8c804320dccc33b1662fc998b7254fe308,113088.0,131519076,1510266190.01,371,1510265966
f781eeeb88b4561e04c58aa6d70106ca4fa64846d414d8ff37a5c62dcd8382c9,57500.0,19942500,1510265399.55,225,1510264834
90a97233ca5e0c33beb5a799aa11329675268944895b15d96ed0e97ac08e71d3,65400.0,2165761379,1510267249.64,226,1510266730
ecf5bdc64598dc08bd16125f928befbdde2cffbf2e433861ab3d12647b027c23,52181.0,15575928,1510265883.38,226,1510265790
b8879f992d1527375ca4e8a2200399372f392a41c358f192bef89ac92dfe85cb,44974.0,143103606,1510265883.38,226,1510262206
425e06825e5e889368a89da2783ced49478798fd30d6dd6e840f3a03f263c3ee,65339.0,295262362,1510264653.31,225,1510263353
bd2685981ae219ecad2a1fd2415209b3ef3ea5f052dae81b3da2874d8762d58b,120000.0,0,1510264642.6,191,1510263893
decd1567f2c8d8d57930c6bad9a63a5ee9d7670107ac4b70b6bba7db665f858e,74250.0,2022652742,1510265586.75,225,1510265417
059c384523e3a84558fdf7318f317fa62520106d632f943e491dc1cf9dcf0622,50000.0,99950000,1510265586.75,226,1510262266
abb02dfe32e633c7d41cd7084fb2061461016fe4262bc25fb20ad411a9ac38a8,134400.0,993594400,1510265399.55,223,1510265234
a71354f809c7a805e1ad0a4ca5ab90bf3027ec38be9f1ddd5214ab41d37ff23a,40000.0,3457018,1510270136.43,374,1510263706
133b5fcf3f1ac706c81fba66ce322516905c205fd6947d9137f1eda66a3d3aae,29154.0,54538846,1510269627.33,225,1510266804
7f739b6ba5378fc52b484e428937ced3951ad5a4664ced34a744de21923b1426,88218.0,280700,1510267729.73,521,1510266304
afaf4ed0e9c2a32cd949b392625247176766005bac5b6f3f4f4ea5d73796b79d,53061.0,15825834,1510263058.57,223,1510262146
61f1348af0c5a3b8985f54de37a98c2dfc6fec8e9f1311c2b93fa3c4dc9c212d,48620.0,2551380,1510264653.31,170,1510263291
6a39edfcd3fbf368f5568bda94819f1bb33a48728d79c91d532c6000464f63df,72909.0,195306659,1510264642.6,224,1510263685
0ca7e5287bc21f28b0e4e49e1678ff85b835ae52301e1eff34a567ae65f745ca,76215.0,142681,1510265586.75,339,1510265533
6768dbf3b0094ecedea0a96789463513607d868c614632a925cecf915d2e818d,66283.0,2438503,1510264653.31,225,1510264242
9c6a8d63a6f0f5bf3f180dafc8f2eedadd337ad42e796f2893ce5b6996825be6,65992.0,25695921,1510262776.97,225,1510262763
19bbf1742565635d2c00f079b4414100ea03034d8a25054ef6cec4632ad6ff14,150192.0,7536904038,1510263058.57,665,1510262399
2076b5358b981d6ab1518fcf2f3348c97070d56b9e33d0658d229ad560e2fd86,72909.0,45408792,1510264642.6,225,1510263491
ed1d8098a050011b8defe0c3f2fd11606994ab6183fc53bf3a3f892aeadd13e9,103850.0,4235250,1510267833.89,633,1510266413
dacdc6641d5f29c7b22856eba2716b240f3c0533eec5c39b6fe01ca931e56926,70631.0,792422,1510263058.57,226,1510262873
1f960483e0c4db224f7e2b4abe4533e258cd1f720b0f04501dc5a0bc06071057,51512.0,357150724,1510265883.38,216,1510265711
b6f23aa62ed4d0a732c113136d7cd7eee07e731033a2d27949571d105f364daa,75548.0,42797792,1510265883.38,371,1510261733
819ba853d98c423f7d2992efa03bb0419db24e74d308747346cc14af36dea952,47600.0,3592400,1510264653.31,170,1510264095
61797ece0d0f171ae0c9fbb43686de5034a4ac771e742361e2703365500d7563,72914.0,156295,1510266490.02,226,1510266386
994276e81900b088bfedf14d1437b637fa9378e3a68c83f15a8badf37543fb16,82490.0,7168437758,1510261766.56,225,1510261653
f3476fede914f1fee7aaddeb2b03ee43e5c68490ae44276ba1cb9646b73fc6a2,51372.0,7396197,1510263058.57,223,1510261635
012355397e2be2275c85c5e076a04fb60aeef152e90dcda0eea02f7127d64c45,195392.0,52100061,1510262776.97,668,1510261909
6f3b8162ba5474f47bbe1b58317ef2fe52eb134c291ee8f284d0a9d8e98dc78b,40454.0,446232,1510266490.02,226,1510263666
e82a027bf0f2749f7c625b4cf44ae6bf965cc9185193a9c0e858a3feafd6c6b3,72909.0,852091,1510265399.55,226,1510264731
57e3b506dc30a9948d6d8e236f26cd26d2e515c041d270cfb8e53ab8e172a2bb,93632.0,1470889,1510267249.64,261,1510266522
47855f0e2d841bd19da60cbfe6fa22ef81c330cfdc65d7db4a12353b4747617d,353360.0,10471965,1510266490.02,1258,1510266295
a0910d3ebb638727cfa23d432e3b220459d1441856cb0e5a9d36c386e5a07304,57483.0,6442517,1510265399.55,225,1510265000
1a3272961c205d93458ea359cea9fd5bc08ab37b8f2cb2678d12cfb44fa1a48e,72909.0,42174710,1510264642.6,225,1510263481
b10b27b5f6a0842573511dad389d7ab62df312ab43e8063b2f132d921fe13221,71800.0,22247221,1510265399.55,224,1510265127
4b5567a2375c0c7b056ac4ed11373af5abe275097a6b0e90fdfef10f881fb532,149600.0,118347497,1510266190.01,373,1510265937
1b0720ebda863edfdf99b07f1bd0ba4cfc67895fb226ee696acd5b6a8e69f763,195927.0,1057019,1510267249.64,665,1510267103
7cb662dfa8436c89885a9f0777c4e1f804cf78a2575848c800196bca130c6d26,104646.0,81394697,1510261766.56,325,1510261515
cb39388f57c39f18987334fb7f271f263c8f4017be6bf800817bffc77dc02333,60696.0,993842,1510265399.55,207,1510265353
f0664084a4e37563db8ffaae3ba603bcb0915adc2eb97aeafba75c4e7ce8338c,183534.0,4998654784,1510261766.56,698,1510261703
c714ec558f89d5e612c141d39ce1844ab94a1a22e59b43d422c02e594408c9a3,108744.0,178307585,1510262776.97,373,1510262075
1888bc00189d1792072c58726a06931d5639ac6060edb7916b77f51e1b59a70d,65540.0,229868920,1510264653.31,225,1510263990
fda26f84a4c708e0a1203e63813bfc5944a6186c55215856dbda424ccab04986,65339.0,106270668,1510262776.97,191,1510262036
4945c76f6a79a9fd8534f1c0fab5008d1c9dd586661a5b58853c4b4d13e3d716,97704.0,2463902296,1510264653.31,373,1510263675
9df3cc371144f841ce27509bfd444358506966c8e73067e5f2954dd403fd7616,72909.0,983654963,1510264642.6,226,1510263946
645d2096f24a9b505f69df2d1145b6cdbfdc58c3de4030f4f1d875ad7276a981,67000.0,627943758,1510267249.64,225,1510266739
2c7a5969d591b57d0dcc7459413a8a881c2ba69e4087742b6854c71464a44c47,33750.0,37337923,1510267833.89,224,1510264192
fae319b795f9b98f56e2f28bf23f3c49c1906f0270d43980a5b5e2b7bfce68f7,47547.0,120190505,1510267729.73,166,1510267256
6032cfb582c326f4eea4734ec7c6f88f8cbebba3efd8123407a3686c919c32fa,136843.0,10627350,1510265883.38,406,1510265642
021dc17cc20ee37fa0f6480b9199c7c4bd9ade286fd78f7d3800aadb16edfff3,48052.0,959118246,1510262776.97,168,1510262166
6055b159671bb958eea6926ef830855b9f22b69f26caadd3fa48a8c0170c5b8e,99427.0,138573,1510265883.38,226,1510265781
a672af6783f6780156fe096dcf99d3acbe8bbb9ef48c08bb5f80ef334db3a942,72909.0,919999,1510265883.38,226,1510265564
7ca8b70eb7a5f9a0801262043333c622088a5088b825c0a2475ce30c3448547e,64064.0,787614,1510266190.01,223,1510265966
f41a5ec6930ee50fc31145e326b95a8f4d4b6288065388e64ace24d243021abe,72906.0,1624764445,1510262776.97,226,1510262742
79d095b7622f9086285fff18f06b2346c429b7040f81040e92c03a6586cf6771,63280.0,2517334,1510265883.38,225,1510265662
f741f61fa5f16db9d2f4a4a0eb32f50a47a699b63dc9e376883b3191629b079c,72906.0,269015409,1510262776.97,226,1510262523
98a48637528c2de6b78598697136d86e953f8694957967e04d40c859360da9a2,104008.0,47177032,1510266190.01,339,1510265918
9c66c8ad81210fda0e4ab72ffa42180f6986c36e8dc2d47416881dbf2ffb8d29,40002.0,0,1510266190.01,191,1510265937
68e1098cd8cb7bd739f1ffb44b5c4100b4ca6bceb33e2beebf07a0fb32fe1001,11250.0,750774,1510293447.02,225,1510266051
7f9208b44917162d5815af7f2b7605927416239ec5bef440b9f4ea210e88a228,49062.0,0,1510265586.75,223,1510264671
1c06b69654868c573d519df64a885da659898a31cf093f034a6370f0b418f501,67800.0,9530777,1510262776.97,225,1510262096
9758610be0845f5a4be0902147ff4dc36ec38a0aabfc35b992886c9df3f15f1e,62000.0,5299033,1510264642.6,192,1510263841
c34682f2a7e198ffa7413ef9c2ae366e1e0d8e1fc61d574a83fa07a407d08354,72909.0,100000,1510264642.6,223,1510263903
fc67de875c8711fa6752d1e91a9782049a01a0195b25453a7cca0f614ee7d7ee,37410.0,1282000,1510275909.29,373,1510265573
90a33ebe46c065eb5b75f1225825438f94dba6713b873753ee775d3f6df165ca,127798.0,7954284,1510264653.31,437,1510264562
868bd63cc1269a4688d4b17b337b5d190926871c698c17a2377a0539d99d0291,72914.0,1258917,1510267249.64,225,1510266505
62b922cb1caa1b0560ab340933e43fd01dd7af6319fd376495b42e2cb064f8e0,65675.0,84578963,1510264653.31,226,1510263351
1fa22ac2de29978f498b67389cca4d46128c4c8af72f478008118a289145da61,76853.0,8015347,1510267249.64,258,1510266879
63d08e465fdc78e7ed6f71d0d60942cc2330b16b2e88c75599e9696f0c78a8b6,50948.0,7735210,1510264653.31,191,1510264618
5a51967a48184900449439704fbfd8825e14ed0513ac77cc9197cd60e3029a51,113361.0,99181525,1510264653.31,374,1510263281
6345bce8046c4a531d67ce69d62d92f45c33258bbf828859a58b8cae1302c725,39600.0,319737,1510267249.64,170,1510266641
5dc1de21923a618570bebd63a8be39fedc79060d5de91f680cdaa253e5c5785e,60116.0,22049812,1510266490.02,226,1510266242
44ed3059e28f5efee39c823ab1c6796a5b38a2a3e8f059772ad3ff39548dc414,72261.0,19827739,1510261766.56,224,1510261673
7ab73e2c9be820192fe9dde93b1c0b4a962af85b6efa82bcac7f13d285aa7a66,50000.0,2609581,1510267729.73,225,1510267228
784316f6baf2f77861da4ac3e2ccf15be8b0351ca20e30bdc1e88f54839e133c,105094.0,8311272,1510264653.31,373,1510264297
1564a8eb33572715829354c7e1b80fe70d39cf82c0e1a4909555e3f4e8fd5177,109956.0,230044,1510264653.31,372,1510264584
b97cea4f3346eb0ece68fabd8d24e4b8c136eb793d9d1eb8d4b4278da0fb6bb8,49042.0,9715888,1510269627.33,225,1510261773
9ba3456a6c14e3cdd0d1d681a7205897a1cece4d6c510051777135b8120b3f6b,74928.0,15353874,1510262776.97,257,1510262178
20c73949d1f2f3f3bb8dacce9c705795d9d585d765ae8f7ddba580e59f965360,581548.0,1622325269,1510262776.97,1564,1510261831
7b7d45d5509895bb7d5982fa25dd355d0b6fc79d0be07fe24547b6dc8f3b0b5e,92485.0,1272827,1510264653.31,337,1510263584
6fe915f142d297e23a3c01233b859e3f970218ba4543ba19d3da41c3e9bf7f45,72915.0,876281,1510267249.64,226,1510267122
a111830dcd2cef417ee3b6e9126d6b410fded8d0c9016b92927de6dd8228b3fd,72906.0,1956357,1510262776.97,226,1510261947
2965f15f1b037662bfc5b948abe7f6f8f36b03b182695e7ba2eb1e6b722c69b4,49483.0,7679000,1510265586.75,223,1510261456
bf50174612b9fe3d68e1171087939eecf670a1068709f82e9afeecf49866eb18,63732.0,1787268,1510265883.38,226,1510265711
8221aeccf7deaa7191119132285ea2d789f6e22a5ce97930aa3b945f1eca568b,72906.0,33947094,1510262776.97,225,1510262226
930ba8fa380e5fd46ac10f144d3c6a9471237f885e06c8c5f346c12c07c3dd7e,108742.0,9189328,1510264653.31,374,1510263573
b0292f06c08733f9c99e38366be2ff26b14c15433a295d6786db5166d41c2af9,62012.0,96545,1510264642.6,191,1510264242
921344f151f8cf01f9904b9116c42730b8f2b1a22d27be2bc5fee77e6b9d055d,29606.0,5917731,1510267833.89,192,1510267096
9f00ffeb2ff424aba4c8e4b539f33b97695e9d840d94a94ee509d4a3d916c269,40906.0,18588926,1510267729.73,226,1510265731
fd469a97e2a7b86537ac4c443ca122c94c53635e4829256a0c56a6416b91ed4e,434434.0000000001,285261258,1510265586.75,1962,1510261753
d19881a26c5d2752484953785b1c6bb2bc8a49aae2632276cfa0042800b5f9b6,67801.0,2733474,1510267249.64,259,1510266676
a34d0c3430643a5354d979533e64eaf7ba3e6ec2ed1afe9b172edcc83e504895,35380.0,458271,1510267833.89,222,1510264095
ab7bfbd545768557c34a836efbb6444084a2d959d0a814838b58a2ceeac382c1,63280.0,6016770,1510267249.64,226,1510266487
eedd9e90df2a6285866c7daaf4b1fe4b542153499429c39b5c51de578c6a5d40,41584.0,1221303,1510267729.73,226,1510264253
b62e9380d3f4903675d626231dabd1068bf2f6f00a510e30489e7f89e4bd6071,88796.0,9984942,1510264653.31,316,1510264550
55ea96cb9d2c6792b76433cea666007bbbb6115958105b3c0dd50a7686fe735d,20820.0,753717,1510309098.9,372,1510265820
137d20aa6a851aa1de48f91a3d7a2d9ac5607154c72b9b73d0028d0313ea91cc,94827.0,2123340,1510264653.31,372,1510264160
d579a4245c5ac1acc8b1beff355d3c08298f3c7df50b0dc575a3336363ff1c08,72909.0,102801308,1510264642.6,226,1510263542
7bcaf2ac5eee229c7b9c13b6ac65dd8e0ec71e12a858df068b97ff898d384d81,71027.0,128700,1510261766.56,192,1510261427
86bb18b529a3772d1452cc874439c360ebf4b902d454743259e4718e8464f6bc,74928.0,39625072,1510265399.55,255,1510265212
c267e4af645bd1b3c46dc30324f494c62230f1a0414652b5df40c96b47b456d2,83460.0,84530731,1510265399.55,259,1510265170
cf56ff26bd38d30c470d7784e8a670aca11ae14819d73a38fbb731813921d541,72913.0,700000,1510267249.64,226,1510266703
1594a0779d3a270a1fbaaddf5264b9b34c666a826d17897171de7a2cb428f498,1012215.0,497736995,1510264653.31,4235,1510264298
5c31d7e29988a2d9bf15494ea256f26fd2710becec5c868d74675292e60506cd,260681.0,5794714,1510265586.75,1178,1510261407
30f62055cf7e1e9bbf1371f8dd654ef0cfa205576a2a83f1b765dde314d6cf10,458643.0,20289136,1510267249.64,735,1510266887
66b87a07d1e483fd6112bcede2a2edf0e53a1d1623168206ee3f6d4375ddeb39,51512.0,352922063,1510265883.38,216,1510265563
5ce336ccebc381d2009f899c30762e18b192c2f16036e907ca6cca19c3267125,2597820.0,122735696,1510261766.56,8927,1510261644
9af329f66c5bee69a5f7536baaf95ac4fe1bbfb011b15018c39fef35dc9c37fa,49504.0,69576,1510267249.64,225,1510266576
485ccae62559da9e851915c9350773eacf6e50319ac1c1367d73eb72b68932ef,110781.0,8911827,1510263058.57,373,1510262936
9695ee8f6978917de29cce03cd1f558b7bcbbf19a88c86a9bcb2b504d43c7833,72909.0,91319133,1510264642.6,226,1510263521
e89ffbf794f64f46b07a968a193927af385cddd8cfe6af518f36e30aee250317,138242.0,2921396,1510267729.73,817,1510266306
639cc82cfecbf288ef5541b14bc036182ed6c9e5fc613b58226bca89a8616d46,72913.0,36217130,1510267249.64,223,1510266622
8b4ae71bc0b7676a92b6eb2d53cd9d660beae72d515841914cbe0fdf4c6d5ef2,72906.0,3858253,1510262776.97,226,1510262009
0126af10cdcf866c81e76f1b28c3b14d299f7fa88d25c35aed0c6c19fc2ce49e,67800.0,7345292825,1510265399.55,226,1510264927
9f1ea667c091fd62d43e62e33d224963dfbc931d3fcdc3d7cb3291355cc60a54,165213.0,19883182,1510264653.31,555,1510264363
627d41f76662d924ce4bc77c51448d9db211d3a89a579f22b68a9df45245e8e6,66752.0,29452964,1510261766.56,223,1510261635
2572f91699eb59aa05e97cdcc670eb3b7a1310775c65958adbd9e290649b4fde,72909.0,798716,1510265883.38,226,1510265593
921e4982705b3677a81ac5f9c85a7a4448895caf22584a93a396f4bcbababbb7,16800.0,2487200,1510296746.74,168,1510263153
03db66ef0001b48398ebcb29a9ab06bd4cdd2d19c9cb2b4bb53d7d350fcd26cf,26894.0,7055688,1510269627.33,224,1510266739
d02c68e4e5f4dabce6177c40a7535924e20e3be3bb093ed198a23de2ac3e8611,72909.0,276062,1510265399.55,226,1510264844
152bd1ab36d3a9970be9dd8e199867b4cb0b95c164ce1775d2a8d041d704e7d5,119146.0,6880854,1510267249.64,191,1510266850
1ad9931df3a0c9b9817fc254cf903ee10799990b7e810224a753f60ed8c7f3af,97327.0,1558673,1510264653.31,374,1510264063
1711b5bd66684b8878aa630636056ab4d2898d7597fdefef9aa131ca9ac3dc76,72908.0,55389718,1510261766.56,226,1510261733
b963932999e09f1dc8f688379cd572170acd8e8eaf311fcaac82cf3d80856d38,72908.0,51027092,1510261766.56,225,1510261663
da4adc3faaa243a158d46ef8992415355bca408304040d80a38d9e22dfa576b8,45200.0,217511656,1510267249.64,226,1510266934
2fcaef0d7e46c9822250819c7fc9b41a40e85d834d27ae8a600d8b3160e74aec,41358.0,214542,1510265883.38,191,1510265682
d223acc0e3ead10cd167f5c160d8f7d198208a407bff1237d4579e4fc038ff9a,72909.0,113642402,1510264642.6,225,1510263562
4a15aff87ef527db39d2e7084938fc93cbad284afb88d10d340b14ec86649777,64410.0,1180721190,1510264653.31,223,1510263391
98d7d922348410d5f2c18a6506eed12a569a09f2d1ebe98840ee3997429e178a,75965.0,4120133,1510265586.75,369,1510264846
db9b67be1f3dfd61cf15d72563459b67a08e87df1e6b19e643f423e1c5c990b6,64862.0,32445347,1510264653.31,225,1510264619
36edb765064b26686d6934256598f337b54c8644696503db3093674c4ad1de3d,62496.0,2616411,1510267249.64,224,1510266703
baf40822bdbafb967c038c723972df31cef3606b221e89c7d3de3780bff34aff,190374.0,3306663458,1510267729.73,724,1510267218
06a34d640e737cea0306c8ad3f789c75a14986fa31e25874f24592f921c5787c,40766.0,4117470,1510270136.43,373,1510267018
9ec9a71686f71a3c3dde98b3e23c9f1ca9d8c0028e9438291f8e2a5045ca1ff9,72909.0,138428,1510265399.55,226,1510265353
ac4b648bfcfed0b5a75e9bcf91ab117b6d4e785ab6c7e05393c003415ade2cec,124086.0,6815827,1510264653.31,407,1510263173
8523da1c3f5ae07a51a8323d5f47c9d29269ad6cc95b165b07a48b10f52501d4,20000.0,560000,1510309098.9,371,1510263025
e78c14ee7590ecd4cfd75121fd8afce195d29149c3526f50eb03eee23f6d881f,151772.0,31847093,1510265883.38,520,1510265721
06f7aefccd3167bdcd4dc9dad4ae31041276901c3f5cd04870a03b87b40417a1,668407.0,58807575,1510267729.73,2251,1510267217
128d76732e74f2f0983dc1f9a49d85ce81e53b50c92b70bb3e5928d0142e1440,54225.0,6220068,1510263058.57,224,1510261938
ae61c90f5a815e0ed27209b5da9c4c0a8e57def40b36d7c36ba1c3765ae53084,58534.0,6862982,1510267249.64,226,1510267162
a5eaf851419fe3c02509b58bc9f99fc6cca8e3ede8891e35a3baf24a5ebc4101,150196.0,30148742,1510265883.38,665,1510265653
903d971c266d2dc4913ca2eb16308601b5f53d10a41439922b553a3037245b29,40070.0,433430,1510265586.75,191,1510261792
273e0522e66e5b02aa1d69ae42701cc4ae75804e8e321a25e9c9a4e64da8880b,332332.0,90619618,1510267833.89,1996,1510266340
0992f028f0f96933461c7bca1b90ef643e1115b9e05864ef33a79cdf43d0e1e3,72906.0,31550,1510262776.97,225,1510261928
883e044eeafd89ce686634c26a353396d6fd012f0ef3602608386f8da7639eaf,127204.0,189408336,1510265399.55,438,1510264855
4889db40a314a9b47390a4f1a66ca445828eca97108dacac73003eb47931d2ce,70279.0,0,1510262776.97,244,1510262585
38b9b0f0ad65506c52833791b82e24bd78f77a408296590c27760e96bc06a989,36786.0,33190012,1510296360.26,520,1510265927
be6d670e966f7056a539b13de4bd874f5406693f8b8828913ed2f7aecb3af197,72914.0,6138304,1510267249.64,225,1510266506
bf56eb0a8c078bc2ffceb14817b0c6bb163b3eaac309a4cead47276a4bd6c61c,69190.0,158400,1510266190.01,374,1510265701
25c60e7fc42559b5fa5b0d599f46646693bf71cc4cc28f8ac36434e78842bb9d,68704.0,375796216,1510265883.38,225,1510265682
de72e87eee38f23294e8bc9dc916182045bd01cb89cf36fabeda248f0cc2e29b,13560.0,29986440,1510306140.2,225,1510261584
a65f1704217a8e95789d17e11ceee395d5678cace0653967eb1e5e8cb40f7282,116410.0,722944,1510267249.64,373,1510266758
56ec2189ee4264ae48c9ae1ae64a84cd658a7310f22c38148b3a6dabcbb396f9,166872.0,71449003,1510265883.38,815,1510263542
29ba2bb93a295f883e8d32a351696518d133f1e1b90641ef86f45b342ca2bfff,72909.0,2256359,1510266190.01,224,1510265937
767dd9b28820441851f64c2a2e5ff49f4aa32f209c2d3a8f12c13cb26a670af1,237256.0,37121243,1510266190.01,1226,1510262481
7bc8ce3801af1a5ebf387daaffc929e3bbdd25a01b8c6d65449034333e7d2af9,29154.0,8175753,1510269627.33,225,1510266917
b706875f6a7b5481450d5e98148f9ba9129f2348e90a2130414bb0181b73e5ae,72914.0,1763966,1510266490.02,225,1510266252
0f9f7262a0332ab41bbac625016d71700cc0fe48c604f66196a59f0d32454464,110330.0,40851156,1510264653.31,371,1510263341
3a8e4dd9c802fda65e70c9b55d217e60c844ed408a858a2286e29057fa9f287a,20820.0,56460400,1510286455.44,373,1510265521
7b0048b8258af4cd135d225913f6da3f7ebd4fcbb6b4d58cb815dbeaac8fda70,72906.0,365955,1510264642.6,225,1510263114
0bced82d6031d27d0f901af5e57b761afdb05306ea383dd65fdc035af71261db,53568.0,1756300,1510267249.64,205,1510266478
b0a9524bc76971b15b0891b591d961258c606e447925ca04389122885fd9712d,63280.0,3951366812,1510262776.97,225,1510262388
9ccc89208b09f5380583368e57361c41f5084e5843bfc1cded511ddaf238c7b8,45200.0,359880248,1510265586.75,225,1510262429
cae97f1a442291abb3d384458dcb62da5390d4fac4c79e9784fb4a94c7b89617,152424.0,10054897,1510265883.38,521,1510265741
bb91cb12f6f584c10ab45db5aad0d53d216613a683ac447a42d638e63ff25c7e,32544.0,2167456,1510267833.89,225,1510266667
118be5e6fd7de092900e3c6f700f0e74e915446cbd3ffbb69ebc4e907bab440a,54150.0,2561227,1510263058.57,223,1510261458
b3aeebbe7d2e42dfa86257c93093715c7c909e0b87a3eaa3db1d38902e6a3a0c,45878.0,14944122,1510265883.38,226,1510262348
86ea1ae17e7c20aa5a00c231790d2fce205ada7564f26765ef6b76736f934f39,204960.0,44673240,1510264653.31,851,1510263718
e3dd01a223fbd90f59a79845d33a7c3df69453d5f6da2df5bb7a3a5775cfc354,35380.0,1084620,1510267833.89,256,1510263213
e7e05741e824a354b8076032167d0f38e14e8ffde1d8347e4a6baeafbecfa71f,120000.0,0,1510264642.6,192,1510263903
004f2b4656f00f59a180b6b272865aab9d254f372243bc00884be6e006569b4f,42488.0,12236423,1510266190.01,226,1510262556
a1413a30f61b98877e37fa3e67e36a454459fde0f616b4c35fef42121c6ae616,135720.0,2244560,1510262776.97,520,1510261850
34ba64181c6d8341be8b1e5699de9cb8b80b7ab263aa1484e108e775fb76c426,40228.0,765250,1510265586.75,192,1510263788
48449594773694d521d519ea81a3fcd1c89ca181810fd210763650350e0476b0,72909.0,149959,1510264642.6,225,1510263914
3402331cef69aa2f7e208705ab55b694b9401cbafa628e99e25dfaf87016cc69,326114.0,8779172,1510262776.97,1107,1510261831
e054dafa3d924d68b53a026e3b7722ea9ae87ef2cbc30afc4f7c311c3b766af7,64410.0,75662106,1510263058.57,224,1510262934
dcfa7de1dd58aa651e506c034fefb672e72ee686fe1382b5623bf0a901633a36,108204.0,10380543,1510264653.31,371,1510263035
2315869af1e5efc437bf282f5789abd65b04fb86092af9a17c77105ca8ed7a2c,62640.0,75951987,1510269627.33,520,1510264793
6a0a389f314e5f2db317502f2ff07c19ad7980dfbd33f8856fe7b01259fa4ba2,72909.0,158500793,1510264642.6,226,1510263644
5655758a2fd8e89f8cb95dacd9b9c9f8bf79d257fd56cbde79fcc6a74d7a27c6,181728.0,2685936,1510267833.89,1224,1510266558
452413042b6599af7d41a9784ace7177133eea8dd29a7076f9521ae899049cc7,67173.0,1442417788,1510264653.31,226,1510263633
9a35cc14ed2dac98b4f97f36dacc9f3840f584ce794b42bc21faf532ef21d8ea,72906.0,4927094,1510262776.97,224,1510262115
4c933da0bd208185bce8f2266aeb1edbce0f9c54f767acc0f99a0dbafd7f711a,72906.0,99927094,1510262776.97,225,1510262268
137d9dbd52164e56a579ca03edaa3c5fd8bccac729afc2d46aa67641632cffe1,48168.0,90041291,1510267249.64,168,1510266603
61dd0c0d690033d66d6261dae8ae73c2a1c6531aa90c7e16c0a51ff066aac605,40454.0,3065253,1510267729.73,225,1510263840
5ad2e38ed026231be5b25642ae00b5291a6f7a560589f742ab8158b4bce7f085,64736.0,4362014,1510264653.31,223,1510264298
